Source,Destination,Weight
C5203670,C0024128,15.0
C5203670,C0023222,38.0
C5203670,C1321551,19.0
C5203670,C0003493,15.0
C5203670,C0020557,15.0
C5203670,C0240225,30.0
C5203670,C0029453,15.0
C5203670,C0021083,74.0
C5203670,C0730400,15.0
C5203670,C0020971,55.0
C5203670,C0440790,15.0
C5203670,C0020972,15.0
C5203670,C0230415,15.0
C5203670,C0230442,15.0
C5203670,C0008312,15.0
C5203670,C0042345,15.0
C5203670,C0863083,15.0
C5203670,C0041281,15.0
C5203670,C0989247,12.0
C5203670,C0032533,1101.0
C5203670,C1132474,12.0
C5203670,C0679225,17.0
C5203670,C3812880,24.0
C5203670,C1969653,72.0
C5203670,C2037193,12.0
C5203670,C0679247,13.0
C5203670,C0853204,24.0
C5203670,C0039483,123.0
C5203670,C0844334,12.0
C5203670,C1868677,38.0
C5203670,C0993472,39.0
C5203670,C0278141,24.0
C5203670,C0003868,25.0
C5203670,C1550244,14.0
C5203670,C0987999,12.0
C5203670,C0012813,12.0
C5203670,C0025470,27.0
C5203670,C0226956,12.0
C5203670,C0226958,12.0
C5203670,C0162577,12.0
C5203670,C0747791,12.0
C5203670,C1956391,27.0
C5203670,C0229089,13.0
C5203670,C1261103,1.0
C5203670,C0231706,1.0
C5203670,C4048329,40.0
C5203670,C0021079,61.0
C5203670,C0857072,36.0
C5203670,C0411257,21.0
C5203670,C5139167,21.0
C5203670,C0227613,21.0
C5203670,C0206058,120.0
C5203670,C5204954,21.0
C5203670,C0030275,21.0
C5203670,C0011946,21.0
C5203670,C4551529,21.0
C5203670,C1840264,21.0
C5203670,C0277355,21.0
C5203670,C1848392,62.0
C5203670,C0022650,27.0
C5203670,C0392525,27.0
C5203670,C4522122,21.0
C5203670,C0241910,21.0
C5203670,C4721555,21.0
C5203670,C2973270,69.0
C5203670,C0987085,4.0
C5203670,C0036421,4.0
C5203670,C0677607,12.0
C5203670,C0206062,4.0
C5203670,C0038160,27.0
C5203670,C4048756,5.0
C5203670,C0014175,4.0
C5203670,C0040128,4.0
C5203670,C0029408,4.0
C5203670,C4721453,17.0
C5203670,C0031117,17.0
C5203670,C0574032,241.0
C5203670,C4020884,1.0
C5203670,C1536078,1.0
C5203670,C0006267,25.0
C5203670,C1292856,8.0
C5203670,C0150055,23.0
C5203670,C1556138,19.0
C5203670,C0268238,6.0
C5203670,C0263541,3.0
C5203670,C5206718,6.0
C5203670,C0031039,1.0
C5203670,C4225222,25.0
C5203670,C1859316,25.0
C5203670,C4551976,41.0
C5203670,C0068899,25.0
C5203670,C0225832,25.0
C5203670,C0442893,25.0
C5203670,C0408752,25.0
C5203670,C2945673,11.0
C5203670,C0571550,1.0
C5203670,C0015731,1.0
C5203670,C0150627,26.0
C5203670,C3669218,4.0
C5203670,C1299624,52.0
C5203670,C0229985,3.0
C5203670,C0040067,24.0
C5203670,C0022077,13.0
C5203670,C0581528,3.0
C5203670,C3887524,3.0
C5203670,C0270699,6.0
C5203670,C0263746,9.0
C5203670,C0184893,3.0
C5203670,C2216322,3.0
C5203670,C0441645,10.0
C5203670,C0022100,4.0
C5203670,C0016512,26.0
C5203670,C1384666,59.0
C5203670,C3810643,2.0
C5203670,C4317109,1.0
C5203670,C0185026,30.0
C5203670,C0427008,45.0
C5203670,C0012242,2.0
C5203670,C1864389,2.0
C5203670,C4085597,2.0
C5203670,C0008677,31.0
C5203670,C1979765,4.0
C5203670,C0040071,12.0
C5203670,C2945605,12.0
C5203670,C2368628,4.0
C5203670,C0026896,12.0
C5203670,C5203672,4.0
C5203670,C2827950,4.0
C5203670,C0524832,4.0
C5203670,C0010346,2.0
C5203670,C0043167,10.0
C5203670,C0043168,10.0
C5203670,C0395020,10.0
C5203670,C0231710,9.0
C5203670,C3887506,9.0
C5203670,C0011980,9.0
C5203670,C1960973,9.0
C5203670,C1305840,9.0
C5203670,C0554804,9.0
C5203670,C1837657,2.0
C5203670,C3887688,12.0
C5203670,C0050572,25.0
C5203670,C4554548,23.0
C5203670,C0017679,3.0
C5203670,C0020614,3.0
C5203670,C0501622,3.0
C5203670,C0196542,3.0
C5203670,C0007286,15.0
C5203670,C0017601,15.0
C5203670,C1533720,15.0
C5203670,C0595921,15.0
C5203670,C0277823,15.0
C5203670,C1293131,21.0
C5203670,C1298682,15.0
C5203670,C0521516,15.0
C5203670,C0992820,15.0
C5203670,C0221785,15.0
C5203670,C0749263,15.0
C5203670,C0039482,15.0
C5203670,C0021107,20.0
C5203670,C3281223,6.0
C5203670,C0744638,1.0
C5203670,C0019559,20.0
C5203670,C4551516,20.0
C5203670,C0935616,21.0
C5203670,C0108844,29.0
C5203670,C0011882,6.0
C5203670,C0549207,6.0
C5203670,C0501800,6.0
C5203670,C0695600,6.0
C5203670,C0392879,6.0
C5203670,C0394648,6.0
C5203670,C0149756,6.0
C5203670,C0004457,6.0
C5203670,C0003615,6.0
C5203670,C0029130,6.0
C5203670,C0509489,6.0
C5203670,C0203597,4.0
C5203670,C0016143,21.0
C5203670,C0012169,25.0
C5203670,C0083355,1.0
C5203670,C0013421,1.0
C5203670,C0393593,1.0
C5203670,C1831717,12.0
C5203670,C1852222,12.0
C5203670,C0679624,50.0
C5203670,C0023317,15.0
C5203670,C0314719,12.0
C5203670,C0022575,12.0
C5203670,C0191849,19.0
C5203670,C0024881,19.0
C5203670,C0225730,38.0
C5203670,C0481503,19.0
C5203670,C4027042,19.0
C5203670,C4316941,19.0
C5203670,C0184898,19.0
C5203670,C0037993,19.0
C5203670,C3266910,19.0
C5203670,C0920424,32.0
C5203670,C0079850,38.0
C5203670,C0008913,38.0
C5203670,C4019107,38.0
C5203670,C0677616,19.0
C5203670,C0741886,19.0
C5203670,C0392535,38.0
C5203670,C1321554,19.0
C5203670,C0852216,42.0
C5203670,C0948310,42.0
C5203670,C0033573,38.0
C5203670,C0006035,19.0
C5203670,C0236642,19.0
C5203670,C0238792,19.0
C5203670,C0151825,19.0
C5203670,C3837958,19.0
C5203670,C0036285,44.0
C5203670,C0086330,19.0
C5203670,C0935576,19.0
C5203670,C0920687,38.0
C5203670,C5203355,19.0
C5203670,C0458224,19.0
C5203670,C0920619,19.0
C5203670,C0006141,20.0
C5203670,C1521750,19.0
C5203670,C0013218,19.0
C5203670,C0020639,19.0
C5203670,C2985566,19.0
C5203670,C0419994,19.0
C5203670,C0199470,19.0
C5203670,C0002871,19.0
C5203670,C0033575,19.0
C5203670,C0279025,19.0
C5203670,C4275242,6.0
C5203670,C1848641,6.0
C5203670,C0149783,12.0
C5203670,C0035920,6.0
C5203670,C0009195,6.0
C5203670,C0262503,6.0
C5203670,C0302559,6.0
C5203670,C0041445,6.0
C5203670,C0352068,6.0
C5203670,C1735318,6.0
C5203670,C0155502,6.0
C5203670,C1279393,6.0
C5203670,C0042594,6.0
C5203670,C1305522,2.0
C5203670,C0339510,3.0
C5203670,C0441592,6.0
C5203670,C0700282,4.0
C5203670,C0521707,2.0
C5203670,C0035305,1.0
C5203670,C4015286,2.0
C5203670,C0007389,1.0
C5203670,C2939459,1.0
C5203670,C0813142,1.0
C5203670,C0476206,9.0
C5203670,C0476207,9.0
C5203670,C0392701,9.0
C5203670,C0153064,14.0
C5203670,C1832661,9.0
C5203670,C0205711,9.0
C5203670,C1268107,9.0
C5203670,C0507114,9.0
C5203670,C0002892,9.0
C5203670,C0280274,2.0
C5203670,C0151636,2.0
C5203670,C0547070,2.0
C5203670,C1377828,7.0
C5203670,C0233488,7.0
C5203670,C0185317,35.0
C5203670,C0018821,52.0
C5203670,C1272654,23.0
C5203670,C0886052,23.0
C5203670,C0749410,24.0
C5203670,C0282046,23.0
C5203670,C0749607,46.0
C5203670,C3489532,29.0
C5203670,C1550235,29.0
C5203670,C1865361,23.0
C5203670,C0037935,23.0
C5203670,C0030797,23.0
C5203670,C4266535,23.0
C5203670,C0004763,23.0
C5203670,C0277565,23.0
C5203670,C0338361,23.0
C5203670,C2316212,23.0
C5203670,C1266881,23.0
C5203670,C0221982,23.0
C5203670,C0230425,23.0
C5203670,C5203658,46.0
C5203670,C0162439,23.0
C5203670,C1136201,23.0
C5203670,C0392806,30.0
C5203670,C0565350,23.0
C5203670,C0185414,23.0
C5203670,C0224415,23.0
C5203670,C0039508,23.0
C5203670,C2316787,23.0
C5203670,C0188413,23.0
C5203670,C0038897,23.0
C5203670,C3888847,23.0
C5203670,C0014093,23.0
C5203670,C0011389,46.0
C5203670,C0229749,23.0
C5203670,C1506507,23.0
C5203670,C0006840,4.0
C5203670,C1299921,4.0
C5203670,C0006849,4.0
C5203670,C1142268,1.0
C5203670,C0012358,15.0
C5203670,C0038904,15.0
C5203670,C3887487,15.0
C5203670,C1858361,15.0
C5203670,C0751781,15.0
C5203670,C4529973,2.0
C5203670,C0239180,2.0
C5203670,C0024875,19.0
C5203670,C3536731,49.0
C5203670,C0018870,2.0
C5203670,C0229118,2.0
C5203670,C1274802,3.0
C5203670,C1879673,3.0
C5203670,C0023895,8.0
C5203670,C0008715,8.0
C5203670,C0041600,10.0
C5203670,C0150298,5.0
C5203670,C0749769,5.0
C5203670,C0039239,5.0
C5203670,C0005794,20.0
C5203670,C1290857,5.0
C5203670,C0005791,5.0
C5203670,C0278997,5.0
C5203670,C0740418,12.0
C5203670,C0424068,12.0
C5203670,C0452260,12.0
C5203670,C0598380,12.0
C5203670,C0376004,12.0
C5203670,C0074125,1.0
C5203670,C0226993,1.0
C5203670,C1268935,1.0
C5203670,C1535502,2.0
C5203670,C0034050,1.0
C5203670,C4321499,6.0
C5203670,C0872278,12.0
C5203670,C1849409,6.0
C5203670,C0472567,6.0
C5203670,C0040590,6.0
C5203670,C0233576,6.0
C5203670,C0398623,6.0
C5203670,C0853245,6.0
C5203670,C3266262,6.0
C5203670,C0815007,6.0
C5203670,C0584895,6.0
C5203670,C3714759,6.0
C5203670,C0002428,6.0
C5203670,C0041159,6.0
C5203670,C0420176,10.0
C5203670,C0004626,10.0
C5203670,C0751295,1.0
C5203670,C0222001,1.0
C5203670,C0947647,7.0
C5203670,C0521839,17.0
C5203670,C0230040,17.0
C5203670,C0009368,26.0
C5203670,C0235239,13.0
C5203670,C4524538,13.0
C5203670,C1704536,13.0
C5203670,C0150755,13.0
C5203670,C1276393,7.0
C5203670,C0338248,7.0
C5203670,C0596706,7.0
C5203670,C1850106,2.0
C5203670,C0038288,2.0
C4283938,C0206750,433.0
C4283938,C1959633,79.0
C4283938,C0374711,37.0
C4283938,C0699819,18.0
C4283938,C0021853,21.0
C4283938,C0543467,308.0
C4283938,C1456647,61.0
C4283938,C0279848,118.0
C4283938,C0227972,57.0
C4283938,C0016504,154.0
C4283938,C0508431,13.0
C4283938,C0406636,554.0
C4283938,C0848283,3.0
C4283938,C0423866,63.0
C4283938,C0035260,3.0
C4283938,C0221423,338.0
C4283938,C0815353,900.0
C4283938,C0472888,1217.0
C4283938,C4522181,174.0
C4283938,C0030193,168.0
C4283938,C0012634,260.0
C4283938,C0024109,100.0
C4283938,C0006104,39.0
C4283938,C0028429,113.0
C4283938,C1318464,27.0
C4283938,C0027740,19.0
C4283938,C0227230,157.0
C4283938,C0863093,3.0
C4283938,C1184743,142.0
C4283938,C0272285,104.0
C4283938,C0009450,245.0
C4283938,C1442877,16.0
C4283938,C0234233,21.0
C4283938,C0392970,211.0
C4283938,C0178784,27.0
C4283938,C0015672,129.0
C4283938,C1533734,214.0
C4283938,C0087111,403.0
C4283938,C1293132,4.0
C4283938,C0204727,98.0
C4283938,C0009443,146.0
C4283938,C0239849,624.0
C4283938,C1260880,3.0
C4283938,C0037383,75.0
C4283938,C0010200,154.0
C4283938,C3714552,26.0
C4283938,C0015967,116.0
C4283938,C0013404,21.0
C4283938,C0272238,250.0
C4283938,C0021400,270.0
C4283938,C0041912,128.0
C4283938,C0011847,19.0
C4283938,C0011849,19.0
C4283938,C0231807,41.0
C4283938,C0014518,41.0
C4283938,C4551656,5.0
C4283938,C1293152,5.0
C4283938,C3275067,36.0
C4283938,C2062441,3.0
C4283938,C1318154,11.0
C4283938,C0040452,11.0
C4283938,C0185125,1.0
C4283938,C0018563,824.0
C4283938,C0079613,78.0
C4283938,C0015392,115.0
C4283938,C0027051,36.0
C4283938,C0040426,11.0
C4283938,C0184661,262.0
C4283938,C0185115,6.0
C4283938,C1550227,1.0
C4283938,C0227093,2.0
C4283938,C1524020,72.0
C4283938,C1522449,82.0
C4283938,C0034386,195.0
C4283938,C0920467,10.0
C4283938,C4521540,94.0
C4283938,C3887642,47.0
C4283938,C1511790,2.0
C4283938,C0231218,193.0
C4283938,C0392148,2.0
C4283938,C1856053,200.0
C4283938,C0040456,9.0
C4283938,C0043194,365.0
C4283938,C0042196,75.0
C4283938,C4554334,127.0
C4283938,C3160718,97.0
C4283938,C0011209,187.0
C4283938,C0596601,182.0
C4283938,C5202801,5.0
C4283938,C0014122,5.0
C4283938,C0231617,163.0
C4283938,C4048158,69.0
C4283938,C0036572,72.0
C4283938,C2987620,5.0
C4283938,C0886384,8.0
C4283938,C0028084,15.0
C4283938,C4319952,231.0
C4283938,C0152277,69.0
C4283938,C0851121,1.0
C4283938,C0018681,21.0
C4283938,C0439631,17.0
C4283938,C0193959,6.0
C4283938,C0557061,370.0
C4283938,C0021053,1.0
C4283938,C0031350,12.0
C4283938,C0557033,85.0
C4283938,C0242429,16.0
C4283938,C0020975,14.0
C4283938,C3887654,8.0
C4283938,C2076600,4.0
C4283938,C1336827,1.0
C4283938,C0949766,3.0
C4283938,C0021485,109.0
C4283938,C0263940,27.0
C4283938,C0741585,6.0
C4283938,C0227192,13.0
C4283938,C1963578,21.0
C4283938,C0011991,4.0
C4283938,C0027497,18.0
C4283938,C0042963,8.0
C4283938,C0003862,2.0
C4283938,C0231528,5.0
C4283938,C1175175,8.0
C4283938,C0152054,351.0
C4283938,C1096155,46.0
C4283938,C0577573,37.0
C4283938,C0263214,53.0
C4283938,C0185060,14.0
C4283938,C0004135,66.0
C4283938,C0062074,122.0
C4283938,C0230347,7.0
C4283938,C0185051,35.0
C4283938,C2986716,19.0
C4283938,C0199176,27.0
C4283938,C0679698,3.0
C4283938,C0339897,245.0
C4283938,C0231217,2.0
C4283938,C3687832,52.0
C4283938,C1135440,5.0
C4283938,C0025007,10.0
C4283938,C0032371,7.0
C4283938,C0032042,4.0
C4283938,C0031354,12.0
C4283938,C3665375,7.0
C4283938,C0301571,9.0
C4283938,C0234238,13.0
C4283938,C0028678,1.0
C4283938,C0008679,21.0
C4283938,C0085593,9.0
C4283938,C0220870,1.0
C4283938,C0043189,2.0
C4283938,C0013443,41.0
C4283938,C0521421,41.0
C4283938,C0016129,25.0
C4283938,C1552158,8.0
C4283938,C0424790,3.0
C4283938,C3272275,11.0
C4283938,C0032285,17.0
C4283938,C0243026,3.0
C4283938,C0036690,2.0
C4283938,C0035243,12.0
C4283938,C0042769,29.0
C4283938,C0004623,18.0
C4283938,C0282687,2.0
C4283938,C0026780,1.0
C4283938,C0004096,39.0
C4283938,C0282335,3.0
C4283938,C0275524,5.0
C4283938,C0020538,27.0
C4283938,C0022658,20.0
C4283938,C0028754,23.0
C4283938,C0024115,8.0
C4283938,C0018799,2.0
C4283938,C0018787,135.0
C4283938,C1522704,128.0
C4283938,C0814263,13.0
C4283938,C0037088,119.0
C4283938,C1533685,12.0
C4283938,C0016382,26.0
C4283938,C0029456,10.0
C4283938,C0262950,22.0
C4283938,C0242297,2.0
C4283938,C1527077,34.0
C4283938,C0042870,2.0
C4283938,C0332293,4.0
C4283938,C1563093,58.0
C4283938,C1519433,25.0
C4283938,C1370824,12.0
C4283938,C1843013,2.0
C4283938,C0184967,86.0
C4283938,C0227059,6.0
C4283938,C3541994,17.0
C4283938,C0850149,12.0
C4283938,C0003123,1.0
C4283938,C0948873,4.0
C4283938,C0270724,449.0
C4283938,C2827774,5.0
C4283938,C5202809,77.0
C4283938,C2930619,77.0
C4283938,C0185117,9.0
C4283938,C0728940,6.0
C4283938,C0015252,6.0
C4283938,C2676739,20.0
C4283938,C0040822,17.0
C4283938,C0224086,10.0
C4283938,C0393040,1.0
C4283938,C0016204,35.0
C4283938,C0338297,74.0
C4283938,C0024117,2.0
C4283938,C3714496,1.0
C4283938,C0009421,1.0
C4283938,C0038842,1.0
C4283938,C0409974,1.0
C4283938,C0024138,1.0
C4283938,C0024131,1.0
C4283938,C0024530,4.0
C4283938,C0456909,2.0
C4283938,C0042200,3.0
C4283938,C0222041,15.0
C4283938,C0221512,3.0
C4283938,C0235309,4.0
C4283938,C0040357,5.0
C4283938,C0204774,14.0
C4283938,C0729552,1.0
C4283938,C0344191,1.0
C4283938,C0701824,1.0
C4283938,C0392674,19.0
C4283938,C0458827,1.0
C4283938,C0034115,4.0
C4283938,C0795691,7.0
C4283938,C0018790,15.0
C4283938,C4722446,2.0
C4283938,C3694279,2.0
C4283938,C0152032,9.0
C4283938,C0013103,3.0
C4283938,C0002170,5.0
C4283938,C0042384,2.0
C4283938,C0085635,1.0
C4283938,C0040132,1.0
C4283938,C0185033,9.0
C4283938,C0023884,54.0
C4283938,C0425481,19.0
C4283938,C0242073,2.0
C4283938,C0221170,2.0
C4283938,C0848112,1.0
C4283938,C0002903,21.0
C4283938,C0002912,19.0
C4283938,C0425449,5.0
C4283938,C1280903,3.0
C4283938,C0018494,67.0
C4283938,C0020498,84.0
C4283938,C0204558,13.0
C4283938,C0241042,4.0
C4283938,C3280240,89.0
C4283938,C0392171,7.0
C4283938,C1248424,2.0
C4283938,C0342895,18.0
C4283938,C0027769,25.0
C4283938,C0227716,23.0
C4283938,C4083049,25.0
C4283938,C3714506,12.0
C4283938,C3542022,78.0
C4283938,C0019163,4.0
C4283938,C0034494,1.0
C4283938,C0039614,3.0
C4283938,C0199848,18.0
C4283938,C0227665,111.0
C4283938,C0022646,116.0
C4283938,C0441516,10.0
C4283938,C0040028,14.0
C4283938,C0026837,3.0
C4283938,C0741847,21.0
C4283938,C0001486,1.0
C4283938,C0152060,58.0
C4283938,C1135929,2.0
C4283938,C0600080,12.0
C4283938,C0841617,6.0
C4283938,C3495919,1.0
C4283938,C3814046,1.0
C4283938,C0342942,1.0
C4283938,C0003842,3.0
C4283938,C0030274,6.0
C4283938,C2987482,3.0
C4283938,C0227958,1.0
C4283938,C0925983,2.0
C4283938,C1504473,1.0
C4283938,C1880091,22.0
C4283938,C4724148,22.0
C4283938,C0037199,7.0
C4283938,C0184958,104.0
C4283938,C0027424,2.0
C4283938,C0150189,4.0
C4283938,C0441513,27.0
C4283938,C0476273,2.0
C4283938,C1883583,25.0
C4283938,C0004836,5.0
C4283938,C0678431,1.0
C4283938,C0004895,24.0
C4283938,C0684199,1.0
C4283938,C0751363,2.0
C4283938,C3887938,6.0
C4283938,C0014544,1.0
C4283938,C0221055,6.0
C4283938,C0018834,6.0
C4283938,C0038351,14.0
C4283938,C3714551,12.0
C4283938,C0012164,5.0
C4283938,C0019340,2.0
C4283938,C0019345,1.0
C4283938,C0017152,1.0
C4283938,C0018099,2.0
C4283938,C0751249,1.0
C4283938,C0920425,73.0
C4283938,C0597815,3.0
C4283938,C0507115,1.0
C4283938,C0228539,1.0
C4283938,C0262254,1.0
C4283938,C0442874,26.0
C4283938,C0597757,1.0
C4283938,C0229962,6.0
C4283938,C0033572,38.0
C4283938,C0452410,2.0
C4283938,C0023380,4.0
C4283938,C1970187,1.0
C4283938,C0034991,1.0
C4283938,C0149931,1.0
C4283938,C0740903,1.0
C4283938,C0019079,1.0
C4283938,C0301568,1.0
C4283938,C0039259,2.0
C4283938,C0162429,3.0
C4283938,C0017296,2.0
C4283938,C0023759,4.0
C4283938,C0857027,4.0
C4283938,C0232292,5.0
C4283938,C0005847,19.0
C4283938,C3809991,7.0
C4283938,C0017547,9.0
C4283938,C0199809,5.0
C4283938,C0848765,1.0
C4283938,C1510857,2.0
C4283938,C2825047,1.0
C4283938,C0025148,5.0
C4283938,C0796085,1.0
C4283938,C0205721,2.0
C4283938,C0038644,1.0
C4283938,C0012683,18.0
C4283938,C0748355,2.0
C4283938,C0035222,3.0
C4283938,C0452240,36.0
C4283938,C0150141,10.0
C4283938,C1579931,20.0
C4283938,C0858958,1.0
C4283938,C0795934,107.0
C4283938,C1846009,10.0
C4283938,C0225442,28.0
C4283938,C0175697,4.0
C4283938,C1850568,5.0
C4283938,C1512335,26.0
C4283938,C0015230,38.0
C4283938,C0012833,6.0
C4283938,C0042571,5.0
C4283938,C0934502,16.0
C4283938,C0001175,17.0
C4283938,C0038454,46.0
C4283938,C4723761,1.0
C4283938,C0439775,5.0
C4283938,C1140621,72.0
C4283938,C0008049,3.0
C4283938,C2364135,2.0
C4283938,C0032064,9.0
C4283938,C3665472,76.0
C4283938,C0392920,76.0
C4283938,C0013216,5.0
C4283938,C0018802,1.0
C4283938,C0018801,1.0
C4283938,C0700589,1.0
C4283938,C1305417,38.0
C4283938,C0362076,1.0
C4283938,C0032740,2.0
C4283938,C0151293,1.0
C4283938,C1185738,1.0
C4283938,C3810531,8.0
C4283938,C4521443,8.0
C4283938,C0740396,1.0
C4283938,C0231311,1.0
C4283938,C0235394,4.0
C4283938,C0002708,1.0
C4283938,C0150157,15.0
C4283938,C1369039,2.0
C4283938,C1369038,2.0
C4283938,C0812426,12.0
C4283938,C0458421,30.0
C4283938,C0597811,3.0
C4283938,C0042449,8.0
C4283938,C0263314,2.0
C4283938,C1321587,16.0
C4283938,C0019693,1.0
C4283938,C0019372,1.0
C4283938,C1515884,1.0
C4283938,C1320374,24.0
C4283938,C0003873,1.0
C4283938,C1290884,1.0
C4283938,C4748924,1.0
C4283938,C0204324,1.0
C4283938,C0454525,2.0
C4283938,C1245665,1.0
C4283938,C1516635,1.0
C4283938,C0474232,1.0
C4283938,C0008031,1.0
C4283938,C0006277,14.0
C4283938,C4553655,69.0
C4283938,C0677756,6.0
C4283938,C0547605,17.0
C4283938,C0010352,17.0
C4283938,C0149725,1.0
C4283938,C1283622,2.0
C4283938,C0270814,6.0
C4283938,C0683474,37.0
C4283938,C4724036,31.0
C4283938,C0451615,1.0
C4283938,C1261082,1.0
C4283938,C2242996,3.0
C4283938,C0030554,3.0
C4283938,C0019196,3.0
C4283938,C0230370,4.0
C4283938,C0857126,4.0
C4283938,C0185003,23.0
C4283938,C0042331,1.0
C4283938,C1275670,25.0
C4283938,C1527398,8.0
C4283938,C0013969,8.0
C4283938,C0023216,39.0
C4283938,C0423086,19.0
C4283938,C0011175,3.0
C4283938,C4744673,20.0
C4283938,C0003850,19.0
C4283938,C0004153,19.0
C4283938,C2709207,6.0
C4283938,C0278286,2.0
C4283938,C0848332,26.0
C4283938,C0087031,1.0
C4283938,C0454366,10.0
C4283938,C0036310,2.0
C4283938,C0039070,1.0
C4283938,C0020175,10.0
C4283938,C0004604,2.0
C4283938,C0037949,19.0
C4283938,C4085243,3.0
C4283938,C0277556,4.0
C4283938,C0849963,3.0
C4283938,C0036396,9.0
C4283938,C0238990,2.0
C4283938,C0021114,3.0
C4283938,C0225706,10.0
